WTeamID,Season,Wins_x,LTeamID_x,loss_x,Total Games_x,WSeason_pct,Wins_y,LTeamID_y,loss_y,Total Games_y,WTourney_pct
0.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,1143.0,1.0,1.0,0.0
1143.0,2010,23.0,1143.0,10.0,33.0,69.6969696969697,1.0,1143.0,1.0,2.0,50.0
0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,1143.0,1.0,1.0,0.0
1143.0,2013,20.0,1143.0,11.0,31.0,64.51612903225806,1.0,1143.0,1.0,2.0,50.0
0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1143.0,1.0,1.0,0.0
0.0,1992,0.0,1341.0,26.0,26.0,0.0,0.0,1144.0,1.0,1.0,0.0
0.0,1996,0.0,1341.0,23.0,23.0,0.0,0.0,1145.0,1.0,1.0,0.0
0.0,2000,0.0,1212.0,28.0,28.0,0.0,0.0,1148.0,1.0,1.0,0.0
0.0,2000,0.0,1258.0,26.0,26.0,0.0,0.0,1148.0,1.0,1.0,0.0
0.0,2002,0.0,0.0,0.0,0.0,0.0,0.0,1148.0,1.0,1.0,0.0
0.0,2007,0.0,0.0,0.0,0.0,0.0,0.0,1148.0,1.0,1.0,0.0
0.0,1997,0.0,0.0,0.0,0.0,0.0,0.0,1149.0,1.0,1.0,0.0
0.0,1988,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1.0,1.0,0.0
0.0,1992,0.0,1341.0,26.0,26.0,0.0,0.0,1150.0,1.0,1.0,0.0
0.0,1995,0.0,1142.0,26.0,26.0,0.0,0.0,1150.0,1.0,1.0,0.0
1150.0,1997,21.0,1150.0,8.0,29.0,72.41379310344827,1.0,1150.0,1.0,2.0,50.0
1150.0,1998,19.0,1150.0,10.0,29.0,65.51724137931035,1.0,1150.0,1.0,2.0,50.0
1150.0,1999,22.0,1150.0,10.0,32.0,68.75,1.0,1150.0,1.0,2.0,50.0
1150.0,2001,21.0,1150.0,10.0,31.0,67.74193548387096,1.0,1150.0,1.0,2.0,50.0
0.0,2002,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1.0,1.0,0.0
0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1.0,1.0,0.0
0.0,2005,0.0,1366.0,28.0,28.0,0.0,0.0,1150.0,1.0,1.0,0.0
0.0,1988,0.0,0.0,0.0,0.0,0.0,0.0,1151.0,1.0,1.0,0.0
0.0,1993,0.0,1341.0,23.0,23.0,0.0,0.0,1151.0,1.0,1.0,0.0
0.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,1151.0,1.0,1.0,0.0
0.0,1995,0.0,1142.0,26.0,26.0,0.0,0.0,1151.0,1.0,1.0,0.0
1151.0,1997,18.0,1151.0,10.0,28.0,64.28571428571429,2.0,1151.0,1.0,3.0,66.66666666666667
0.0,2005,0.0,1366.0,28.0,28.0,0.0,0.0,1151.0,1.0,1.0,0.0
0.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,1151.0,1.0,1.0,0.0
0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1151.0,1.0,1.0,0.0
0.0,2022,0.0,1175.0,25.0,25.0,0.0,0.0,1151.0,1.0,1.0,0.0
0.0,2022,0.0,1249.0,27.0,27.0,0.0,0.0,1151.0,1.0,1.0,0.0
1153.0,1992,25.0,1153.0,4.0,29.0,86.20689655172414,4.0,1153.0,1.0,5.0,80.0
1153.0,1993,24.0,1153.0,4.0,28.0,85.71428571428571,3.0,1153.0,1.0,4.0,75.0
0.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,1153.0,1.0,1.0,0.0
1153.0,1995,21.0,1153.0,11.0,32.0,65.625,1.0,1153.0,1.0,2.0,50.0
1153.0,1996,25.0,1153.0,4.0,29.0,86.20689655172414,3.0,1153.0,1.0,4.0,75.0
1153.0,1997,25.0,1153.0,7.0,32.0,78.125,1.0,1153.0,1.0,2.0,50.0
1153.0,1998,26.0,1153.0,5.0,31.0,83.87096774193549,1.0,1153.0,1.0,2.0,50.0
1153.0,1999,25.0,1153.0,5.0,30.0,83.33333333333333,1.0,1153.0,1.0,2.0,50.0
1153.0,2000,28.0,1153.0,3.0,31.0,90.3225806451613,1.0,1153.0,1.0,2.0,50.0
1153.0,2001,23.0,1153.0,9.0,32.0,71.875,2.0,1153.0,1.0,3.0,66.66666666666667
1153.0,2002,30.0,1153.0,3.0,33.0,90.9090909090909,1.0,1153.0,1.0,2.0,50.0
0.0,2003,0.0,0.0,0.0,0.0,0.0,0.0,1153.0,1.0,1.0,0.0
1153.0,2004,24.0,1153.0,6.0,30.0,80.0,1.0,1153.0,1.0,2.0,50.0
1153.0,2005,24.0,1153.0,7.0,31.0,77.41935483870968,1.0,1153.0,1.0,2.0,50.0
1153.0,2011,25.0,1153.0,8.0,33.0,75.75757575757575,1.0,1153.0,1.0,2.0,50.0
1153.0,2012,24.0,1153.0,10.0,34.0,70.58823529411765,2.0,1153.0,1.0,3.0,66.66666666666667
0.0,2013,0.0,1212.0,28.0,28.0,0.0,0.0,1153.0,1.0,1.0,0.0
0.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,1153.0,1.0,1.0,0.0
1153.0,2015,22.0,1153.0,10.0,32.0,68.75,1.0,1153.0,1.0,2.0,50.0
0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1153.0,1.0,1.0,0.0
1153.0,2017,29.0,1153.0,5.0,34.0,85.29411764705883,1.0,1153.0,1.0,2.0,50.0
1153.0,2018,30.0,1153.0,4.0,34.0,88.23529411764706,1.0,1153.0,1.0,2.0,50.0
0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,1153.0,1.0,1.0,0.0
0.0,1987,0.0,1271.0,24.0,24.0,0.0,0.0,1155.0,1.0,1.0,0.0
1155.0,1989,18.0,1155.0,10.0,28.0,64.28571428571429,1.0,1155.0,1.0,2.0,50.0
1155.0,1990,23.0,1155.0,8.0,31.0,74.19354838709677,2.0,1155.0,1.0,3.0,66.66666666666667
0.0,1996,0.0,1341.0,23.0,23.0,0.0,0.0,1155.0,1.0,1.0,0.0
1155.0,1997,21.0,1155.0,9.0,30.0,70.0,2.0,1155.0,1.0,3.0,66.66666666666667
0.0,1998,0.0,0.0,0.0,0.0,0.0,0.0,1155.0,1.0,1.0,0.0
0.0,2008,0.0,1312.0,29.0,29.0,0.0,0.0,1155.0,1.0,1.0,0.0
0.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,1155.0,1.0,1.0,0.0
0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1155.0,1.0,1.0,0.0
1155.0,2011,21.0,1155.0,11.0,32.0,65.625,1.0,1155.0,1.0,2.0,50.0
1155.0,2018,23.0,1155.0,9.0,32.0,71.875,2.0,1155.0,1.0,3.0,66.66666666666667
0.0,2021,0.0,1152.0,9.0,9.0,0.0,0.0,1155.0,1.0,1.0,0.0
1155.0,2024,21.0,1155.0,11.0,32.0,65.625,3.0,1155.0,1.0,4.0,75.0
1156.0,1986,24.0,1156.0,3.0,27.0,88.88888888888889,2.0,1156.0,1.0,3.0,66.66666666666667
1156.0,2009,22.0,1156.0,10.0,32.0,68.75,1.0,1156.0,1.0,2.0,50.0
0.0,2021,0.0,1152.0,9.0,9.0,0.0,0.0,1156.0,1.0,1.0,0.0
0.0,1991,0.0,0.0,0.0,0.0,0.0,0.0,1157.0,1.0,1.0,0.0
0.0,1993,0.0,1341.0,23.0,23.0,0.0,0.0,1157.0,1.0,1.0,0.0
0.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,1157.0,1.0,1.0,0.0
0.0,2015,0.0,1212.0,27.0,27.0,0.0,0.0,1157.0,1.0,1.0,0.0
0.0,2015,0.0,1363.0,28.0,28.0,0.0,0.0,1157.0,1.0,1.0,0.0
0.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,1.0,1.0,0.0
1158.0,1997,26.0,1158.0,2.0,28.0,92.85714285714286,1.0,1158.0,1.0,2.0,50.0
0.0,1998,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,1.0,1.0,0.0
0.0,1999,0.0,1251.0,20.0,20.0,0.0,0.0,1158.0,1.0,1.0,0.0
0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,1.0,1.0,0.0
0.0,2023,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,1.0,1.0,0.0
0.0,2024,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,1.0,1.0,0.0
0.0,1995,0.0,1142.0,26.0,26.0,0.0,0.0,1159.0,1.0,1.0,0.0
0.0,1996,0.0,1341.0,23.0,23.0,0.0,0.0,1159.0,1.0,1.0,0.0
0.0,2019,0.0,0.0,0.0,0.0,0.0,0.0,1159.0,1.0,1.0,0.0
0.0,2021,0.0,1152.0,9.0,9.0,0.0,0.0,1159.0,1.0,1.0,0.0
0.0,2022,0.0,1175.0,25.0,25.0,0.0,0.0,1159.0,1.0,1.0,0.0
0.0,2022,0.0,1249.0,27.0,27.0,0.0,0.0,1159.0,1.0,1.0,0.0
0.0,2023,0.0,0.0,0.0,0.0,0.0,0.0,1159.0,1.0,1.0,0.0
0.0,2024,0.0,0.0,0.0,0.0,0.0,0.0,1159.0,1.0,1.0,0.0
1160.0,1997,21.0,1160.0,9.0,30.0,70.0,1.0,1160.0,1.0,2.0,50.0
0.0,2003,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,1.0,1.0,0.0
1160.0,2012,21.0,1160.0,11.0,32.0,65.625,1.0,1160.0,1.0,2.0,50.0
0.0,2013,0.0,1212.0,28.0,28.0,0.0,0.0,1160.0,1.0,1.0,0.0
0.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,1.0,1.0,0.0
0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,1.0,1.0,0.0
1160.0,2021,22.0,1160.0,8.0,30.0,73.33333333333333,1.0,1160.0,1.0,2.0,50.0
1160.0,2024,24.0,1160.0,10.0,34.0,70.58823529411765,2.0,1160.0,1.0,3.0,66.66666666666667
1161.0,1989,21.0,1161.0,9.0,30.0,70.0,1.0,1161.0,1.0,2.0,50.0
0.0,1990,0.0,0.0,0.0,0.0,0.0,0.0,1161.0,1.0,1.0,0.0
0.0,2003,0.0,0.0,0.0,0.0,0.0,0.0,1161.0,1.0,1.0,0.0
0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,1161.0,1.0,1.0,0.0
1161.0,2013,23.0,1161.0,8.0,31.0,74.19354838709677,1.0,1161.0,1.0,2.0,50.0
0.0,2022,0.0,1175.0,25.0,25.0,0.0,0.0,1161.0,1.0,1.0,0.0
0.0,2022,0.0,1249.0,27.0,27.0,0.0,0.0,1161.0,1.0,1.0,0.0
1161.0,2024,22.0,1161.0,10.0,32.0,68.75,1.0,1161.0,1.0,2.0,50.0
1163.0,1990,27.0,1163.0,5.0,32.0,84.375,3.0,1163.0,1.0,4.0,75.0
1163.0,1991,17.0,1163.0,10.0,27.0,62.96296296296296,2.0,1163.0,1.0,3.0,66.66666666666667
1163.0,1992,19.0,1163.0,9.0,28.0,67.85714285714286,1.0,1163.0,1.0,2.0,50.0
1163.0,1994,27.0,1163.0,4.0,31.0,87.09677419354838,2.0,1163.0,1.0,3.0,66.66666666666667
1163.0,1995,25.0,1163.0,4.0,29.0,86.20689655172414,3.0,1163.0,1.0,4.0,75.0
1163.0,1996,30.0,1163.0,2.0,32.0,93.75,2.0,1163.0,1.0,3.0,66.66666666666667
1163.0,1998,29.0,1163.0,4.0,33.0,87.87878787878788,3.0,1163.0,1.0,4.0,75.0
1163.0,1999,28.0,1163.0,2.0,30.0,93.33333333333333,6.0,0.0,0.0,6.0,100.0
1163.0,2000,24.0,1163.0,9.0,33.0,72.72727272727273,1.0,1163.0,1.0,2.0,50.0
1163.0,2002,24.0,1163.0,6.0,30.0,80.0,3.0,1163.0,1.0,4.0,75.0
1163.0,2003,21.0,1163.0,9.0,30.0,70.0,2.0,1163.0,1.0,3.0,66.66666666666667
1163.0,2004,27.0,1163.0,6.0,33.0,81.81818181818181,6.0,0.0,0.0,6.0,100.0
1163.0,2005,22.0,1163.0,7.0,29.0,75.86206896551724,1.0,1163.0,1.0,2.0,50.0
1163.0,2006,27.0,1163.0,3.0,30.0,90.0,3.0,1163.0,1.0,4.0,75.0
0.0,2008,0.0,1312.0,29.0,29.0,0.0,0.0,1163.0,1.0,1.0,0.0
1163.0,2009,27.0,1163.0,4.0,31.0,87.09677419354838,4.0,1163.0,1.0,5.0,80.0
1163.0,2011,26.0,1163.0,9.0,35.0,74.28571428571429,6.0,0.0,0.0,6.0,100.0
0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,1163.0,1.0,1.0,0.0
1163.0,2014,26.0,1163.0,8.0,34.0,76.47058823529412,6.0,0.0,0.0,6.0,100.0
1163.0,2016,24.0,1163.0,10.0,34.0,70.58823529411765,1.0,1163.0,1.0,2.0,50.0
0.0,2021,0.0,1152.0,9.0,9.0,0.0,0.0,1163.0,1.0,1.0,0.0
0.0,2022,0.0,1175.0,25.0,25.0,0.0,0.0,1163.0,1.0,1.0,0.0
0.0,2022,0.0,1249.0,27.0,27.0,0.0,0.0,1163.0,1.0,1.0,0.0
1163.0,2023,25.0,1163.0,8.0,33.0,75.75757575757575,6.0,0.0,0.0,6.0,100.0
1163.0,2024,31.0,1163.0,3.0,34.0,91.17647058823529,6.0,0.0,0.0,6.0,100.0
0.0,1990,0.0,0.0,0.0,0.0,0.0,0.0,1164.0,1.0,1.0,0.0
0.0,1993,0.0,1341.0,23.0,23.0,0.0,0.0,1164.0,1.0,1.0,0.0
1164.0,1997,21.0,1164.0,8.0,29.0,72.41379310344827,1.0,1164.0,1.0,2.0,50.0
0.0,2008,0.0,1312.0,29.0,29.0,0.0,0.0,1164.0,1.0,1.0,0.0
0.0,1988,0.0,0.0,0.0,0.0,0.0,0.0,1165.0,1.0,1.0,0.0
0.0,2008,0.0,1312.0,29.0,29.0,0.0,0.0,1165.0,1.0,1.0,0.0
0.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,1165.0,1.0,1.0,0.0
1165.0,2010,25.0,1165.0,4.0,29.0,86.20689655172414,2.0,1165.0,1.0,3.0,66.66666666666667
0.0,1989,0.0,0.0,0.0,0.0,0.0,0.0,1166.0,1.0,1.0,0.0
1166.0,1991,23.0,1166.0,7.0,30.0,76.66666666666667,1.0,1166.0,1.0,2.0,50.0
1166.0,1999,21.0,1166.0,8.0,29.0,72.41379310344827,1.0,1166.0,1.0,2.0,50.0
0.0,2000,0.0,1212.0,28.0,28.0,0.0,0.0,1166.0,1.0,1.0,0.0
0.0,2000,0.0,1258.0,26.0,26.0,0.0,0.0,1166.0,1.0,1.0,0.0
0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,1166.0,1.0,1.0,0.0
1166.0,2002,22.0,1166.0,8.0,30.0,73.33333333333333,1.0,1166.0,1.0,2.0,50.0
0.0,2003,0.0,0.0,0.0,0.0,0.0,0.0,1166.0,1.0,1.0,0.0
0.0,2005,0.0,1366.0,28.0,28.0,0.0,0.0,1166.0,1.0,1.0,0.0
0.0,2007,0.0,0.0,0.0,0.0,0.0,0.0,1166.0,1.0,1.0,0.0
1166.0,2012,28.0,1166.0,5.0,33.0,84.84848484848484,1.0,1166.0,1.0,2.0,50.0
1166.0,2013,27.0,1166.0,7.0,34.0,79.41176470588235,1.0,1166.0,1.0,2.0,50.0
1166.0,2014,26.0,1166.0,7.0,33.0,78.78787878787878,1.0,1166.0,1.0,2.0,50.0
0.0,2017,0.0,0.0,0.0,0.0,0.0,0.0,1166.0,1.0,1.0,0.0
0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,1166.0,1.0,1.0,0.0
1166.0,2021,20.0,1166.0,8.0,28.0,71.42857142857143,2.0,1166.0,1.0,3.0,66.66666666666667
1166.0,2022,22.0,1166.0,11.0,33.0,66.66666666666667,1.0,1166.0,1.0,2.0,50.0
1166.0,2023,21.0,1166.0,12.0,33.0,63.63636363636363,3.0,1166.0,1.0,4.0,75.0
1166.0,2024,23.0,1166.0,9.0,32.0,71.875,2.0,1166.0,1.0,3.0,66.66666666666667
0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1167.0,1.0,1.0,0.0
0.0,2008,0.0,1312.0,29.0,29.0,0.0,0.0,1168.0,1.0,1.0,0.0
0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,1168.0,1.0,1.0,0.0
0.0,2022,0.0,1175.0,25.0,25.0,0.0,0.0,1168.0,1.0,1.0,0.0
0.0,2022,0.0,1249.0,27.0,27.0,0.0,0.0,1168.0,1.0,1.0,0.0
0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,1169.0,1.0,1.0,0.0
0.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,1169.0,1.0,1.0,0.0
0.0,1986,0.0,1159.0,22.0,22.0,0.0,0.0,1172.0,1.0,1.0,0.0
0.0,1998,0.0,0.0,0.0,0.0,0.0,0.0,1172.0,1.0,1.0,0.0
0.0,2002,0.0,0.0,0.0,0.0,0.0,0.0,1172.0,1.0,1.0,0.0
0.0,2006,0.0,0.0,0.0,0.0,0.0,0.0,1172.0,1.0,1.0,0.0
0.0,2007,0.0,0.0,0.0,0.0,0.0,0.0,1172.0,1.0,1.0,0.0
1172.0,2008,25.0,1172.0,6.0,31.0,80.64516129032258,3.0,1172.0,1.0,4.0,75.0
0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,1172.0,1.0,1.0,0.0
0.0,2013,0.0,1212.0,28.0,28.0,0.0,0.0,1172.0,1.0,1.0,0.0
0.0,2015,0.0,1212.0,27.0,27.0,0.0,0.0,1172.0,1.0,1.0,0.0
0.0,2015,0.0,1363.0,28.0,28.0,0.0,0.0,1172.0,1.0,1.0,0.0
0.0,2018,0.0,0.0,0.0,0.0,0.0,0.0,1172.0,1.0,1.0,0.0
0.0,2022,0.0,1175.0,25.0,25.0,0.0,0.0,1172.0,1.0,1.0,0.0
0.0,2022,0.0,1249.0,27.0,27.0,0.0,0.0,1172.0,1.0,1.0,0.0
0.0,1985,0.0,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,1.0,0.0
1173.0,1990,21.0,1173.0,9.0,30.0,70.0,1.0,1173.0,1.0,2.0,50.0
0.0,2000,0.0,1212.0,28.0,28.0,0.0,0.0,1173.0,1.0,1.0,0.0
0.0,2000,0.0,1258.0,26.0,26.0,0.0,0.0,1173.0,1.0,1.0,0.0
0.0,2003,0.0,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,1.0,0.0
0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,1.0,0.0
1173.0,2009,26.0,1173.0,7.0,33.0,78.78787878787878,1.0,1173.0,1.0,2.0,50.0
1173.0,2014,23.0,1173.0,10.0,33.0,69.6969696969697,3.0,1173.0,1.0,4.0,75.0
1173.0,2015,25.0,1173.0,8.0,33.0,75.75757575757575,2.0,1173.0,1.0,3.0,66.66666666666667
0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,1.0,0.0
0.0,2017,0.0,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,1.0,0.0
1173.0,2024,24.0,1173.0,7.0,31.0,77.41935483870968,1.0,1173.0,1.0,2.0,50.0
0.0,1992,0.0,1341.0,26.0,26.0,0.0,0.0,1174.0,1.0,1.0,0.0
0.0,1993,0.0,1341.0,23.0,23.0,0.0,0.0,1174.0,1.0,1.0,0.0
0.0,1998,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,1.0,1.0,0.0
0.0,1999,0.0,1251.0,20.0,20.0,0.0,0.0,1174.0,1.0,1.0,0.0
0.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,1.0,1.0,0.0
0.0,2022,0.0,1175.0,25.0,25.0,0.0,0.0,1174.0,1.0,1.0,0.0
0.0,2022,0.0,1249.0,27.0,27.0,0.0,0.0,1174.0,1.0,1.0,0.0
0.0,2005,0.0,1366.0,28.0,28.0,0.0,0.0,1175.0,1.0,1.0,0.0
0.0,1985,0.0,0.0,0.0,0.0,0.0,0.0,1177.0,1.0,1.0,0.0
1177.0,1986,16.0,1177.0,12.0,28.0,57.142857142857146,2.0,1177.0,1.0,3.0,66.66666666666667
1177.0,1987,26.0,1177.0,2.0,28.0,92.85714285714286,2.0,1177.0,1.0,3.0,66.66666666666667
1177.0,1988,21.0,1177.0,7.0,28.0,75.0,1.0,1177.0,1.0,2.0,50.0
1177.0,1989,19.0,1177.0,11.0,30.0,63.333333333333336,1.0,1177.0,1.0,2.0,50.0
0.0,1991,0.0,0.0,0.0,0.0,0.0,0.0,1177.0,1.0,1.0,0.0
0.0,1992,0.0,1341.0,26.0,26.0,0.0,0.0,1177.0,1.0,1.0,0.0
0.0,2000,0.0,1212.0,28.0,28.0,0.0,0.0,1177.0,1.0,1.0,0.0
0.0,2000,0.0,1258.0,26.0,26.0,0.0,0.0,1177.0,1.0,1.0,0.0
1177.0,2004,21.0,1177.0,9.0,30.0,70.0,1.0,1177.0,1.0,2.0,50.0
1178.0,1998,22.0,1178.0,5.0,27.0,81.48148148148148,1.0,1178.0,1.0,2.0,50.0
1178.0,1999,23.0,1178.0,5.0,28.0,82.14285714285714,1.0,1178.0,1.0,2.0,50.0
0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,1178.0,1.0,1.0,0.0
0.0,2008,0.0,1312.0,29.0,29.0,0.0,0.0,1179.0,1.0,1.0,0.0
1179.0,2021,23.0,1179.0,4.0,27.0,85.18518518518519,1.0,1179.0,1.0,2.0,50.0
0.0,2023,0.0,0.0,0.0,0.0,0.0,0.0,1179.0,1.0,1.0,0.0
0.0,2024,0.0,0.0,0.0,0.0,0.0,0.0,1179.0,1.0,1.0,0.0
0.0,1986,0.0,1159.0,22.0,22.0,0.0,0.0,1180.0,1.0,1.0,0.0
0.0,1994,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,1.0,1.0,0.0
0.0,1995,0.0,1142.0,26.0,26.0,0.0,0.0,1180.0,1.0,1.0,0.0
1180.0,1996,25.0,1180.0,3.0,28.0,89.28571428571429,1.0,1180.0,1.0,2.0,50.0
0.0,2021,0.0,1152.0,9.0,9.0,0.0,0.0,1180.0,1.0,1.0,0.0
1181.0,1985,22.0,1181.0,7.0,29.0,75.86206896551724,1.0,1181.0,1.0,2.0,50.0
1181.0,1986,32.0,1181.0,2.0,34.0,94.11764705882354,5.0,1181.0,1.0,6.0,83.33333333333333
1181.0,1987,21.0,1181.0,8.0,29.0,72.41379310344827,2.0,1181.0,1.0,3.0,66.66666666666667
1181.0,1988,24.0,1181.0,6.0,30.0,80.0,4.0,1181.0,1.0,5.0,80.0
1181.0,1989,24.0,1181.0,7.0,31.0,77.41935483870968,4.0,1181.0,1.0,5.0,80.0
1181.0,1990,24.0,1181.0,8.0,32.0,75.0,5.0,1181.0,1.0,6.0,83.33333333333333
1181.0,1991,26.0,1181.0,7.0,33.0,78.78787878787878,6.0,0.0,0.0,6.0,100.0
1181.0,1992,28.0,1181.0,2.0,30.0,93.33333333333333,6.0,0.0,0.0,6.0,100.0
1181.0,1993,23.0,1181.0,7.0,30.0,76.66666666666667,1.0,1181.0,1.0,2.0,50.0
1181.0,1994,23.0,1181.0,5.0,28.0,82.14285714285714,5.0,1181.0,1.0,6.0,83.33333333333333
0.0,1996,0.0,1341.0,23.0,23.0,0.0,0.0,1181.0,1.0,1.0,0.0
1181.0,1997,23.0,1181.0,8.0,31.0,74.19354838709677,1.0,1181.0,1.0,2.0,50.0
1181.0,1998,27.0,1181.0,3.0,30.0,90.0,3.0,1181.0,1.0,4.0,75.0
1181.0,1999,32.0,1181.0,1.0,33.0,96.96969696969697,5.0,1181.0,1.0,6.0,83.33333333333333
1181.0,2000,27.0,1181.0,4.0,31.0,87.09677419354838,2.0,1181.0,1.0,3.0,66.66666666666667
1181.0,2001,29.0,1181.0,4.0,33.0,87.87878787878788,6.0,0.0,0.0,6.0,100.0
1181.0,2002,29.0,1181.0,3.0,32.0,90.625,2.0,1181.0,1.0,3.0,66.66666666666667
1181.0,2003,24.0,1181.0,6.0,30.0,80.0,2.0,1181.0,1.0,3.0,66.66666666666667
1181.0,2004,27.0,1181.0,5.0,32.0,84.375,4.0,1181.0,1.0,5.0,80.0
1181.0,2005,25.0,1181.0,5.0,30.0,83.33333333333333,2.0,1181.0,1.0,3.0,66.66666666666667
1181.0,2006,30.0,1181.0,3.0,33.0,90.9090909090909,2.0,1181.0,1.0,3.0,66.66666666666667
0.0,2007,0.0,0.0,0.0,0.0,0.0,0.0,1181.0,1.0,1.0,0.0
1181.0,2008,27.0,1181.0,5.0,32.0,84.375,1.0,1181.0,1.0,2.0,50.0
1181.0,2009,28.0,1181.0,6.0,34.0,82.3529411764706,2.0,1181.0,1.0,3.0,66.66666666666667
1181.0,2010,29.0,1181.0,5.0,34.0,85.29411764705883,6.0,0.0,0.0,6.0,100.0
1181.0,2011,30.0,1181.0,4.0,34.0,88.23529411764706,2.0,1181.0,1.0,3.0,66.66666666666667
0.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,1181.0,1.0,1.0,0.0
1181.0,2013,27.0,1181.0,5.0,32.0,84.375,3.0,1181.0,1.0,4.0,75.0
0.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,1181.0,1.0,1.0,0.0
1181.0,2015,29.0,1181.0,4.0,33.0,87.87878787878788,6.0,0.0,0.0,6.0,100.0
1181.0,2016,23.0,1181.0,10.0,33.0,69.6969696969697,2.0,1181.0,1.0,3.0,66.66666666666667
1181.0,2017,27.0,1181.0,8.0,35.0,77.14285714285714,1.0,1181.0,1.0,2.0,50.0
1181.0,2018,26.0,1181.0,7.0,33.0,78.78787878787878,3.0,1181.0,1.0,4.0,75.0
1181.0,2019,29.0,1181.0,5.0,34.0,85.29411764705883,3.0,1181.0,1.0,4.0,75.0
1181.0,2022,28.0,1181.0,6.0,34.0,82.3529411764706,4.0,1181.0,1.0,5.0,80.0
1181.0,2023,26.0,1181.0,8.0,34.0,76.47058823529412,1.0,1181.0,1.0,2.0,50.0
1181.0,2024,24.0,1181.0,8.0,32.0,75.0,3.0,1181.0,1.0,4.0,75.0
1182.0,2024,23.0,1182.0,11.0,34.0,67.6470588235294,1.0,1182.0,1.0,2.0,50.0
0.0,1992,0.0,1341.0,26.0,26.0,0.0,0.0,1183.0,1.0,1.0,0.0
0.0,2001,0.0,0.0,0.0,0.0,0.0,0.0,1183.0,1.0,1.0,0.0
0.0,2005,0.0,1366.0,28.0,28.0,0.0,0.0,1184.0,1.0,1.0,0.0
0.0,2007,0.0,0.0,0.0,0.0,0.0,0.0,1184.0,1.0,1.0,0.0
0.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,1184.0,1.0,1.0,0.0
0.0,1988,0.0,0.0,0.0,0.0,0.0,0.0,1185.0,1.0,1.0,0.0
1185.0,1991,22.0,1185.0,6.0,28.0,78.57142857142857,2.0,1185.0,1.0,3.0,66.66666666666667
1185.0,1996,22.0,1185.0,5.0,27.0,81.48148148148148,1.0,1185.0,1.0,2.0,50.0
0.0,1998,0.0,0.0,0.0,0.0,0.0,0.0,1185.0,1.0,1.0,0.0
0.0,2004,0.0,0.0,0.0,0.0,0.0,0.0,1186.0,1.0,1.0,0.0
0.0,2015,0.0,1212.0,27.0,27.0,0.0,0.0,1186.0,1.0,1.0,0.0
0.0,2015,0.0,1363.0,28.0,28.0,0.0,0.0,1186.0,1.0,1.0,0.0
0.0,2021,0.0,1152.0,9.0,9.0,0.0,0.0,1186.0,1.0,1.0,0.0
0.0,1993,0.0,1341.0,23.0,23.0,0.0,0.0,1187.0,1.0,1.0,0.0
