,Season,TeamID,Opponent_Seed
1110,2002,1130,6.0
1111,2002,1131,1.0
1112,2002,1390,5.0
1113,2002,1143,7.0
1114,2002,1400,5.333333333333333
1115,2002,1403,11.0
1116,2002,1148,3.0
1117,2002,1150,8.0
1118,2002,1409,4.5
1119,2002,1153,12.0
1120,2002,1417,7.333333333333333
1121,2002,1163,8.5
1122,2002,1166,4.5
1123,2002,1423,4.5
1124,2002,1425,13.0
1125,2002,1428,5.0
1126,2002,1172,4.0
1127,2002,1434,4.0
1128,2002,1181,9.666666666666666
1129,2002,1443,8.0
1130,2002,1448,6.0
1131,2002,1194,2.0
1132,2002,1196,12.0
1133,2002,1457,1.0
1134,2002,1458,5.0
1135,2002,1461,4.5
1136,2002,1462,6.0
1137,2002,1208,12.5
1138,2002,1211,11.0
1139,2002,1214,2.0
1140,2002,1218,7.0
1141,2002,1221,1.0
1142,2002,1227,2.0
1143,2002,1228,8.666666666666666
1144,2002,1231,6.5
1145,2002,1242,6.2
1146,2002,1245,4.25
1147,2002,1246,8.666666666666666
1148,2002,1266,12.0
1149,2002,1268,6.0
1150,2002,1270,3.0
1151,2002,1274,12.0
1152,2002,1277,7.0
1153,2002,1279,8.0
1154,2003,1280,12.0
1155,2003,1281,7.0
1156,2003,1301,8.0
1157,2003,1323,5.666666666666667
1158,2003,1328,9.75
1159,2003,1329,7.0
1160,2003,1332,9.0
1161,2003,1335,6.0
1162,2003,1338,8.333333333333334
1163,2003,1345,4.5
1164,2003,1354,1.0
1165,2003,1356,6.0
1166,2003,1358,2.0
1167,2003,1360,4.0
1168,2003,1104,7.0
1169,2003,1112,8.0
1170,2003,1113,4.5
1171,2003,1120,4.0
1172,2003,1122,4.0
1173,2003,1386,10.0
1174,2003,1390,9.0
1175,2003,1393,5.666666666666667
1176,2003,1139,3.3333333333333335
1177,2003,1140,5.0
1178,2003,1141,4.5
1179,2003,1143,5.0
1180,2003,1400,8.0
1181,2003,1407,3.0
1182,2003,1409,4.5
1183,2003,1153,9.0
1184,2003,1411,16.0
1185,2003,1160,7.0
1186,2003,1161,3.0
1187,2003,1163,5.666666666666667
1188,2003,1421,8.5
1189,2003,1166,11.0
1190,2003,1423,6.0
1191,2003,1428,4.5
1192,2003,1429,2.0
1193,2003,1173,13.0
1194,2003,1436,1.0
1195,2003,1181,9.0
1196,2003,1443,4.0
1197,2003,1190,2.0
1198,2003,1447,2.0
1199,2003,1448,12.5
1200,2003,1451,5.0
1201,2003,1196,11.0
1202,2003,1454,5.0
1203,2003,1458,8.666666666666666
1204,2003,1462,10.0
1205,2003,1211,4.5
1206,2003,1221,3.0
1207,2003,1228,9.0
1208,2003,1231,6.0
1209,2003,1237,1.0
1210,2003,1242,5.833333333333333
1211,2003,1246,8.25
1212,2003,1257,12.5
1213,2003,1261,9.0
1214,2003,1264,3.0
1215,2003,1266,5.0
1216,2003,1268,7.0
1217,2003,1272,10.0
1218,2003,1277,4.75
1219,2004,1280,11.0
1220,2004,1284,2.0
1221,2004,1293,5.0
1222,2004,1301,10.0
1223,2004,1305,4.0
1224,2004,1314,7.0
1225,2004,1320,3.0
1226,2004,1329,5.8
1227,2004,1334,4.5
1228,2004,1338,7.333333333333333
1229,2004,1343,3.0
1230,2004,1344,12.0
1231,2004,1350,6.0
1232,2004,1356,8.0
1233,2004,1102,6.0
1234,2004,1104,4.25
1235,2004,1106,1.0
1236,2004,1112,8.0
1237,2004,1371,5.0
1238,2004,1376,7.0
1239,2004,1386,7.5
1240,2004,1130,7.0
1241,2004,1390,12.0
1242,2004,1393,8.0
1243,2004,1140,5.0
1244,2004,1400,9.0
1245,2004,1403,5.0
1246,2004,1150,8.0
1247,2004,1153,9.0
1248,2004,1412,4.333333333333333
1249,2004,1416,3.0
1250,2004,1418,3.0
1251,2004,1163,6.666666666666667
1252,2004,1427,1.0
1253,2004,1428,6.0
1254,2004,1173,7.0
1255,2004,1431,4.0
1256,2004,1177,6.0
1257,2004,1433,4.0
1258,2004,1435,5.333333333333333
1259,2004,1434,2.0
1260,2004,1181,7.6
1261,2004,1436,2.0
1262,2004,1186,2.0
1263,2004,1444,6.0
1264,2004,1190,4.0
1265,2004,1448,8.666666666666666
1266,2004,1449,9.0
1267,2004,1196,12.0
1268,2004,1197,8.5
1269,2004,1458,7.0
1270,2004,1462,4.0
1271,2004,1210,6.333333333333333
1272,2004,1211,12.5
1273,2004,1227,4.0
1274,2004,1228,5.666666666666667
1275,2004,1242,9.25
1276,2004,1246,12.5
1277,2004,1250,16.0
1278,2004,1251,1.0
1279,2004,1257,7.0
1280,2004,1264,4.5
1281,2004,1268,9.0
1282,2004,1272,6.0
1283,2004,1277,10.0
1284,2005,1280,4.5
1285,2005,1285,1.0
1286,2005,1301,5.0
1287,2005,1305,4.5
1288,2005,1307,5.0
1289,2005,1310,3.0
1290,2005,1314,7.0
1291,2005,1320,6.0
1292,2005,1324,8.5
1293,2005,1325,4.0
1294,2005,1328,10.0
1295,2005,1329,8.333333333333334
1296,2005,1330,5.0
1297,2005,1334,5.0
1298,2005,1335,4.0
1299,2005,1338,8.0
1300,2005,1356,6.0
1301,2005,1104,12.0
1302,2005,1105,16.0
1303,2005,1112,7.0
1304,2005,1368,2.0
1305,2005,1130,12.5
1306,2005,1388,7.0
1307,2005,1390,9.0
1308,2005,1137,4.5
1309,2005,1393,13.0
1310,2005,1400,9.0
1311,2005,1403,7.0
1312,2005,1150,10.0
1313,2005,1151,2.0
1314,2005,1153,6.0
1315,2005,1412,4.5
1316,2005,1416,2.0
1317,2005,1417,6.0
1318,2005,1418,4.0
1319,2005,1163,12.5
1320,2005,1166,7.0
1321,2005,1428,5.333333333333333
1322,2005,1429,3.0
1323,2005,1431,6.0
1324,2005,1175,1.0
1325,2005,1436,4.5
1326,2005,1181,10.0
1327,2005,1437,5.666666666666667
1328,2005,1184,2.0
1329,2005,1448,11.0
1330,2005,1449,9.333333333333334
1331,2005,1192,1.0
1332,2005,1452,5.5
1333,2005,1196,9.0
1334,2005,1454,3.3333333333333335
1335,2005,1457,3.0
1336,2005,1458,9.0
1337,2005,1203,5.0
1338,2005,1210,8.0
1339,2005,1211,10.0
1340,2005,1228,7.5
1341,2005,1234,7.0
1342,2005,1235,4.5
1343,2005,1242,14.0
1344,2005,1246,8.25
1345,2005,1257,5.4
1346,2005,1261,11.0
1347,2005,1277,5.8
1348,2005,1278,9.0
1349,2006,1284,8.5
1350,2006,1285,4.5
1351,2006,1293,3.0
1352,2006,1301,4.5
1353,2006,1305,12.0
1354,2006,1314,12.5
1355,2006,1320,7.0
1356,2006,1322,4.5
1357,2006,1326,11.0
1358,2006,1328,11.0
1359,2006,1331,1.0
1360,2006,1334,4.0
1361,2006,1335,2.0
1362,2006,1338,12.5
1363,2006,1356,6.0
1364,2006,1102,4.0
1365,2006,1104,4.5
1366,2006,1361,6.0
1367,2006,1107,1.0
1368,2006,1112,5.0
1369,2006,1371,7.0
1370,2006,1116,9.0
1371,2006,1375,3.0
1372,2006,1380,1.0
1373,2006,1125,2.0
1374,2006,1130,8.666666666666666
1375,2006,1133,3.3333333333333335
1376,2006,1137,4.5
1377,2006,1393,12.0
1378,2006,1397,11.0
1379,2006,1143,10.0
1380,2006,1400,8.75
1381,2006,1401,4.5
1382,2006,1412,8.0
1383,2006,1417,6.0
1384,2006,1163,10.0
1385,2006,1423,8.0
1386,2006,1172,2.0
1387,2006,1429,5.0
1388,2006,1181,9.333333333333334
1389,2006,1437,7.75
1390,2006,1449,5.666666666666667
1391,2006,1196,7.666666666666667
1392,2006,1452,9.0
1393,2006,1454,4.5
1394,2006,1455,7.666666666666667
1395,2006,1457,2.0
1396,2006,1458,8.0
1397,2006,1203,5.0
1398,2006,1206,4.0
1399,2006,1207,5.0
1400,2006,1462,3.0
1401,2006,1211,7.333333333333333
1402,2006,1214,16.0
1403,2006,1228,9.0
1404,2006,1231,7.0
1405,2006,1233,4.0
1406,2006,1234,14.0
1407,2006,1242,13.0
1408,2006,1245,5.0
1409,2006,1246,5.0
1410,2006,1261,6.0
1411,2006,1266,10.0
1412,2006,1272,10.0
1413,2006,1277,11.0
1414,2007,1305,6.0
1415,2007,1308,4.0
1416,2007,1310,8.5
1417,2007,1314,8.0
1418,2007,1317,2.0
1419,2007,1323,11.0
1420,2007,1326,5.833333333333333
1421,2007,1330,5.0
1422,2007,1331,3.0
1423,2007,1332,8.25
1424,2007,1335,3.0
1425,2007,1338,9.0
1426,2007,1345,4.5
1427,2007,1356,6.333333333333333
1428,2007,1107,4.0
1429,2007,1112,9.0
1430,2007,1116,5.0
1431,2007,1125,2.0
1432,2007,1130,6.0
1433,2007,1390,6.0
1434,2007,1394,2.0
1435,2007,1139,5.666666666666667
1436,2007,1140,9.0
1437,2007,1397,5.666666666666667
1438,2007,1400,9.0
1439,2007,1401,7.333333333333333
1440,2007,1403,7.0
1441,2007,1148,1.0
1442,2007,1417,5.4
1443,2007,1166,7.0
1444,2007,1424,5.0
1445,2007,1425,5.666666666666667
1446,2007,1172,4.0
1447,2007,1433,4.5
1448,2007,1435,5.333333333333333
1449,2007,1181,11.0
1450,2007,1438,9.0
1451,2007,1439,8.0
1452,2007,1437,8.0
1453,2007,1184,1.0
1454,2007,1450,10.0
1455,2007,1451,2.0
1456,2007,1196,6.0
1457,2007,1197,16.0
1458,2007,1457,4.5
1459,2007,1458,11.0
1460,2007,1203,6.0
1461,2007,1460,3.0
1462,2007,1462,4.5
1463,2007,1207,6.0
1464,2007,1210,7.0
1465,2007,1211,7.0
1466,2007,1221,4.0
1467,2007,1228,5.0
1468,2007,1231,6.0
1469,2007,1238,1.0
1470,2007,1242,7.5
1471,2007,1246,5.0
1472,2007,1253,5.0
1473,2007,1257,7.0
1474,2007,1266,9.0
1475,2007,1268,9.0
1476,2007,1272,6.5
1477,2007,1275,3.0
1478,2007,1277,4.5
1479,2008,1280,5.0
1480,2008,1290,1.0
1481,2008,1291,8.5
1482,2008,1314,6.6
1483,2008,1323,8.0
1484,2008,1328,7.0
1485,2008,1331,4.0
1486,2008,1332,8.0
1487,2008,1338,9.0
1488,2008,1340,1.0
1489,2008,1345,7.0
1490,2008,1360,8.0
1491,2008,1110,2.0
1492,2008,1112,7.0
1493,2008,1116,4.5
1494,2008,1373,8.0
1495,2008,1375,7.0
1496,2008,1122,2.0
1497,2008,1124,6.0
1498,2008,1125,2.0
1499,2008,1129,3.0
1500,2008,1386,6.0
1501,2008,1388,7.0
1502,2008,1390,7.333333333333333
1503,2008,1139,6.0
1504,2008,1396,5.0
1505,2008,1397,8.333333333333334
1506,2008,1140,9.0
1507,2008,1400,6.5
1508,2008,1401,4.5
1509,2008,1155,12.0
1510,2008,1417,8.2
1511,2008,1163,13.0
1512,2008,1164,16.0
1513,2008,1165,3.0
1514,2008,1420,2.0
1515,2008,1424,5.0
1516,2008,1168,3.0
1517,2008,1425,11.0
1518,2008,1426,1.0
1519,2008,1172,3.25
1520,2008,1435,13.0
1521,2008,1179,12.0
1522,2008,1181,11.0
1523,2008,1437,6.333333333333333
1524,2008,1443,6.333333333333333
1525,2008,1450,6.333333333333333
1526,2008,1452,5.0
1527,2008,1457,4.0
1528,2008,1458,11.666666666666666
1529,2008,1462,7.0
1530,2008,1207,12.5
1531,2008,1206,5.0
1532,2008,1208,3.0
1533,2008,1211,10.0
1534,2008,1231,9.0
1535,2008,1242,8.0
1536,2008,1243,4.5
1537,2008,1245,8.0
1538,2008,1246,6.0
1539,2008,1257,5.75
1540,2008,1266,7.0
1541,2008,1272,5.5
1542,2008,1274,6.0
1543,2008,1277,5.666666666666667
1544,2009,1280,4.0
1545,2009,1281,5.75
1546,2009,1287,8.5
1547,2009,1288,2.0
1548,2009,1295,3.0
1549,2009,1314,5.833333333333333
1550,2009,1320,5.0
1551,2009,1326,9.0
1552,2009,1328,7.25
1553,2009,1329,5.0
1554,2009,1338,7.75
1555,2009,1340,4.0
1556,2009,1345,5.666666666666667
1557,2009,1347,1.0
1558,2009,1352,2.0
1559,2009,1103,4.0
1560,2009,1106,16.0
1561,2009,1110,3.0
1562,2009,1112,6.333333333333333
1563,2009,1113,7.0
1564,2009,1372,3.0
1565,2009,1373,4.5
1566,2009,1127,2.0
1567,2009,1130,10.0
1568,2009,1393,7.333333333333333
1569,2009,1139,8.0
1570,2009,1140,9.0
1571,2009,1396,6.0
1572,2009,1397,8.0
1573,2009,1143,10.0
1574,2009,1400,6.0
1575,2009,1401,4.5
1576,2009,1151,1.0
1577,2009,1155,10.0
1578,2009,1156,8.0
1579,2009,1417,7.0
1580,2009,1163,7.0
1581,2009,1165,3.0
1582,2009,1425,4.5
1583,2009,1169,2.0
1584,2009,1428,12.0
1585,2009,1173,4.5
1586,2009,1429,6.0
1587,2009,1433,6.0
1588,2009,1181,8.333333333333334
1589,2009,1437,4.8
1590,2009,1443,4.5
1591,2009,1190,1.0
1592,2009,1448,13.0
1593,2009,1449,9.0
1594,2009,1452,11.0
1595,2009,1199,12.0
1596,2009,1458,4.5
1597,2009,1462,8.666666666666666
1598,2009,1211,8.666666666666666
1599,2009,1228,12.0
1600,2009,1242,9.0
1601,2009,1257,9.75
1602,2009,1261,5.0
1603,2009,1266,7.0
1604,2009,1268,4.5
1605,2009,1272,9.333333333333334
1606,2009,1276,4.5
1607,2009,1277,5.166666666666667
1608,2009,1278,7.0
1609,2010,1281,4.5
1610,2010,1285,3.0
1611,2010,1288,2.0
1612,2010,1293,4.5
1613,2010,1307,12.5
1614,2010,1308,5.0
1615,2010,1317,2.0
1616,2010,1320,4.666666666666667
1617,2010,1323,11.0
1618,2010,1324,3.0
1619,2010,1325,4.5
1620,2010,1326,10.333333333333334
1621,2010,1329,10.0
1622,2010,1330,4.5
1623,2010,1338,10.0
1624,2010,1345,6.333333333333333
1625,2010,1350,10.0
1626,2010,1352,2.0
1627,2010,1358,3.0
1628,2010,1361,6.0
1629,2010,1364,2.0
1630,2010,1115,8.5
1631,2010,1373,4.0
1632,2010,1124,9.0
1633,2010,1388,4.0
1634,2010,1393,9.666666666666666
1635,2010,1139,5.666666666666667
1636,2010,1140,6.0
1637,2010,1397,8.0
1638,2010,1396,12.0
1639,2010,1143,5.0
1640,2010,1400,9.0
1641,2010,1401,8.0
1642,2010,1155,10.0
1643,2010,1165,3.3333333333333335
1644,2010,1424,9.0
1645,2010,1429,5.0
1646,2010,1431,5.0
1647,2010,1435,13.0
1648,2010,1436,1.0
1649,2010,1437,12.5
1650,2010,1181,6.333333333333333
1651,2010,1190,1.0
1652,2010,1448,4.5
1653,2010,1449,3.6666666666666665
1654,2010,1452,7.6
1655,2010,1196,7.0
1656,2010,1199,8.0
1657,2010,1457,16.0
1658,2010,1458,12.5
1659,2010,1459,4.0
1660,2010,1462,5.333333333333333
1661,2010,1207,14.0
1662,2010,1210,4.5
1663,2010,1211,5.0
1664,2010,1222,4.0
1665,2010,1242,12.5
1666,2010,1243,8.25
1667,2010,1246,9.75
1668,2010,1250,1.0
1669,2010,1257,8.0
1670,2010,1266,11.0
1671,2010,1268,9.0
1672,2010,1277,7.2
1673,2010,1278,6.0
1674,2011,1281,6.0
1675,2011,1287,8.0
1676,2011,1294,2.0
1677,2011,1314,9.25
1678,2011,1323,12.5
1679,2011,1324,4.0
1680,2011,1326,9.333333333333334
1681,2011,1330,8.0
1682,2011,1336,7.0
1683,2011,1338,12.0
1684,2011,1343,4.0
1685,2011,1345,12.5
1686,2011,1350,6.333333333333333
1687,2011,1103,2.0
1688,2011,1361,8.333333333333334
1689,2011,1106,16.0
1690,2011,1364,2.0
1691,2011,1112,5.0
1692,2011,1114,16.0
1693,2011,1125,4.0
1694,2011,1385,11.0
1695,2011,1131,1.0
1696,2011,1389,3.0
1697,2011,1393,12.5
1698,2011,1137,3.0
1699,2011,1139,5.0
1700,2011,1140,9.0
1701,2011,1396,6.0
1702,2011,1397,8.0
1703,2011,1400,9.0
1704,2011,1401,10.0
1705,2011,1153,7.0
1706,2011,1155,8.5
1707,2011,1412,12.0
1708,2011,1417,6.0
1709,2011,1163,6.5
1710,2011,1421,8.5
1711,2011,1424,9.0
1712,2011,1425,11.0
1713,2011,1427,8.5
1714,2011,1429,5.0
1715,2011,1433,6.5
1716,2011,1435,12.0
1717,2011,1181,9.666666666666666
1718,2011,1437,8.0
1719,2011,1449,6.0
1720,2011,1196,8.25
1721,2011,1452,8.0
1722,2011,1199,6.666666666666667
1723,2011,1458,8.666666666666666
1724,2011,1459,3.0
1725,2011,1206,5.0
1726,2011,1462,11.0
1727,2011,1207,11.0
1728,2011,1208,7.0
1729,2011,1211,4.5
1730,2011,1214,1.0
1731,2011,1228,4.5
1732,2011,1232,3.0
1733,2011,1242,12.0
1734,2011,1243,8.0
1735,2011,1246,4.8
1736,2011,1254,2.0
1737,2011,1257,13.0
1738,2011,1266,3.6666666666666665
1739,2011,1272,5.0
1740,2011,1276,5.0
1741,2011,1277,7.0
1742,2012,1281,15.0
1743,2012,1285,4.0
1744,2012,1290,16.0
1745,2012,1293,7.0
1746,2012,1301,3.6666666666666665
1747,2012,1307,8.0
1748,2012,1308,4.0
1749,2012,1313,4.5
1750,2012,1314,9.75
1751,2012,1323,10.0
1752,2012,1325,5.666666666666667
1753,2012,1326,6.2
1754,2012,1345,4.5
1755,2012,1355,3.0
1756,2012,1104,8.0
1757,2012,1361,11.0
1758,2012,1378,10.0
1759,2012,1379,8.0
1760,2012,1124,9.0
1761,2012,1125,3.0
1762,2012,1382,3.0
1763,2012,1387,4.5
1764,2012,1388,10.0
1765,2012,1393,7.5
1766,2012,1140,8.5
1767,2012,1396,12.0
1768,2012,1143,12.0
1769,2012,1400,6.0
1770,2012,1153,5.333333333333333
1771,2012,1160,4.5
1772,2012,1161,6.0
1773,2012,1163,8.0
1774,2012,1421,1.0
1775,2012,1166,5.0
1776,2012,1424,11.0
1777,2012,1172,4.0
1778,2012,1433,4.5
1779,2012,1178,2.0
1780,2012,1435,8.0
1781,2012,1436,8.5
1782,2012,1181,15.0
1783,2012,1438,7.0
1784,2012,1443,8.5
1785,2012,1196,8.0
1786,2012,1452,7.0
1787,2012,1199,10.0
1788,2012,1455,12.0
1789,2012,1458,6.333333333333333
1790,2012,1462,8.333333333333334
1791,2012,1207,12.5
1792,2012,1211,6.0
1793,2012,1217,5.0
1794,2012,1231,8.666666666666666
1795,2012,1233,14.0
1796,2012,1235,5.0
1797,2012,1242,6.666666666666667
1798,2012,1243,5.0
1799,2012,1246,6.166666666666667
1800,2012,1249,16.0
1801,2012,1250,6.0
1802,2012,1253,5.0
1803,2012,1254,1.0
1804,2012,1257,5.4
1805,2012,1259,2.0
1806,2012,1266,9.0
1807,2012,1272,9.0
1808,2012,1276,13.0
1809,2012,1277,9.666666666666666
1810,2013,1281,8.0
1811,2013,1285,4.0
1812,2013,1292,11.0
1813,2013,1299,8.5
1814,2013,1301,9.0
1815,2013,1307,14.0
1816,2013,1308,4.0
1817,2013,1314,5.0
1818,2013,1322,3.0
1819,2013,1323,10.0
1820,2013,1326,10.0
1821,2013,1328,7.0
1822,2013,1329,12.0
1823,2013,1332,3.3333333333333335
1824,2013,1334,2.0
1825,2013,1338,9.0
1826,2013,1355,4.0
1827,2013,1103,5.0
1828,2013,1361,12.5
1829,2013,1107,2.0
1830,2013,1112,9.0
1831,2013,1380,1.0
1832,2013,1125,6.0
1833,2013,1129,13.0
1834,2013,1387,12.5
1835,2013,1388,8.5
1836,2013,1393,6.6
1837,2013,1137,6.0
1838,2013,1139,7.0
1839,2013,1396,4.5
1840,2013,1143,4.5
1841,2013,1153,7.0
1842,2013,1160,7.0
1843,2013,1161,5.0
1844,2013,1417,11.0
1845,2013,1166,6.0
1846,2013,1424,12.0
1847,2013,1172,3.0
1848,2013,1433,8.0
1849,2013,1434,3.0
1850,2013,1181,6.5
1851,2013,1437,8.0
1852,2013,1443,1.0
1853,2013,1195,4.0
1854,2013,1196,11.0
1855,2013,1455,5.0
1856,2013,1458,12.0
1857,2013,1207,15.0
1858,2013,1211,12.5
1859,2013,1217,4.5
1860,2013,1228,6.0
1861,2013,1231,9.666666666666666
1862,2013,1233,2.0
1863,2013,1235,4.5
1864,2013,1241,8.5
1865,2013,1242,9.333333333333334
1866,2013,1243,13.0
1867,2013,1247,9.5
1868,2013,1251,16.0
1869,2013,1254,16.0
1870,2013,1257,8.5
1871,2013,1266,6.5
1872,2013,1272,7.0
1873,2013,1274,8.333333333333334
1874,2013,1276,4.5
1875,2013,1277,7.333333333333333
1876,2013,1278,4.5
1877,2013,1279,9.0
1878,2014,1291,16.0
1879,2014,1295,4.5
1880,2014,1300,3.0
1881,2014,1301,8.5
1882,2014,1304,6.0
1883,2014,1307,10.0
1884,2014,1308,4.0
1885,2014,1314,7.0
1886,2014,1326,11.0
1887,2014,1328,12.0
1888,2014,1329,8.0
1889,2014,1332,6.0
1890,2014,1338,4.5
1891,2014,1344,6.0
1892,2014,1361,8.666666666666666
1893,2014,1107,8.5
1894,2014,1110,2.0
1895,2014,1112,7.5
1896,2014,1113,7.0
1897,2014,1372,4.5
1898,2014,1124,5.333333333333333
1899,2014,1386,7.0
1900,2014,1387,8.0
1901,2014,1390,6.666666666666667
1902,2014,1393,12.5
1903,2014,1140,7.0
1904,2014,1397,8.25
1905,2014,1142,8.5
1906,2014,1400,6.0
1907,2014,1153,12.0
1908,2014,1409,4.0
1909,2014,1411,16.0
1910,2014,1157,1.0
1911,2014,1160,9.0
1912,2014,1417,8.666666666666666
1913,2014,1418,3.0
1914,2014,1163,4.666666666666667
1915,2014,1166,10.0
1916,2014,1173,5.0
1917,2014,1174,4.0
1918,2014,1433,12.0
1919,2014,1437,11.0
1920,2014,1438,9.333333333333334
1921,2014,1181,14.0
1922,2014,1184,2.0
1923,2014,1444,3.0
1924,2014,1451,1.0
1925,2014,1196,9.4
1926,2014,1454,2.0
1927,2014,1455,12.0
1928,2014,1458,7.4
1929,2014,1459,2.0
1930,2014,1203,8.0
1931,2014,1462,12.0
1932,2014,1211,5.0
1933,2014,1217,4.5
1934,2014,1234,11.0
1935,2014,1235,9.0
1936,2014,1242,12.5
1937,2014,1243,8.0
1938,2014,1246,4.166666666666667
1939,2014,1257,8.666666666666666
1940,2014,1264,4.0
1941,2014,1269,11.0
1942,2014,1272,5.0
1943,2014,1273,7.0
1944,2014,1276,10.25
1945,2014,1277,8.25
1946,2015,1295,2.0
1947,2015,1301,4.666666666666667
1948,2015,1308,2.0
1949,2015,1314,6.333333333333333
1950,2015,1316,16.0
1951,2015,1318,3.0
1952,2015,1320,8.0
1953,2015,1323,7.0
1954,2015,1326,4.5
1955,2015,1328,10.666666666666666
1956,2015,1329,8.0
1957,2015,1332,5.0
1958,2015,1344,11.0
1959,2015,1345,8.0
1960,2015,1352,8.5
1961,2015,1361,5.0
1962,2015,1107,3.0
1963,2015,1112,8.0
1964,2015,1116,8.0
1965,2015,1372,5.0
1966,2015,1374,11.0
1967,2015,1124,14.0
1968,2015,1125,2.0
1969,2015,1129,11.0
1970,2015,1385,8.0
1971,2015,1138,5.0
1972,2015,1139,7.0
1973,2015,1140,11.0
1974,2015,1400,6.0
1975,2015,1153,5.0
1976,2015,1411,2.0
1977,2015,1412,7.0
1978,2015,1157,1.0
1979,2015,1414,4.0
1980,2015,1417,7.333333333333333
1981,2015,1428,5.666666666666667
1982,2015,1173,6.666666666666667
1983,2015,1172,7.0
1984,2015,1433,10.0
1985,2015,1434,4.0
1986,2015,1437,12.0
1987,2015,1181,6.5
1988,2015,1438,11.0
1989,2015,1186,4.0
1990,2015,1452,5.666666666666667
1991,2015,1455,5.0
1992,2015,1458,5.333333333333333
1993,2015,1459,5.0
1994,2015,1461,5.0
1995,2015,1462,9.0
1996,2015,1207,9.0
1997,2015,1208,7.0
1998,2015,1209,4.5
1999,2015,1211,8.5
2000,2015,1214,8.5
2001,2015,1217,4.0
2002,2015,1231,7.0
2003,2015,1234,6.0
2004,2015,1235,14.0
2005,2015,1242,11.0
2006,2015,1246,6.6
2007,2015,1248,1.0
2008,2015,1257,8.25
2009,2015,1261,8.0
2010,2015,1264,16.0
2011,2015,1268,9.0
2012,2015,1277,4.0
2013,2015,1279,8.5
2014,2016,1292,6.0
2015,2016,1314,8.0
2016,2016,1320,4.5
2017,2016,1323,8.25
2018,2016,1328,6.2
2019,2016,1332,7.5
2020,2016,1333,10.0
2021,2016,1338,7.0
2022,2016,1344,4.5
2023,2016,1345,12.0
2024,2016,1355,5.0
2025,2016,1112,11.0
2026,2016,1114,4.5
2027,2016,1371,11.0
2028,2016,1372,4.5
2029,2016,1122,1.0
2030,2016,1380,16.0
2031,2016,1124,12.0
2032,2016,1386,5.0
2033,2016,1392,4.0
2034,2016,1393,7.0
2035,2016,1138,3.0
2036,2016,1139,4.5
2037,2016,1396,7.0
2038,2016,1143,13.0
2039,2016,1400,11.0
2040,2016,1401,9.0
2041,2016,1403,9.0
2042,2016,1151,5.0
2043,2016,1409,11.0
2044,2016,1153,8.0
2045,2016,1160,9.0
2046,2016,1163,4.5
2047,2016,1421,2.0
2048,2016,1423,4.0
2049,2016,1167,2.0
2050,2016,1425,9.0
2051,2016,1428,12.5
2052,2016,1173,10.0
2053,2016,1433,4.5
2054,2016,1435,11.0
2055,2016,1181,8.666666666666666
2056,2016,1438,9.75
2057,2016,1437,4.833333333333333
2058,2016,1192,16.0
2059,2016,1195,8.5
2060,2016,1452,14.0
2061,2016,1453,3.0
2062,2016,1451,2.0
2063,2016,1455,6.666666666666667
2064,2016,1201,3.0
2065,2016,1458,6.0
2066,2016,1462,11.0
2067,2016,1463,4.5
2068,2016,1211,6.333333333333333
2069,2016,1214,1.0
2070,2016,1218,4.5
2071,2016,1221,8.5
2072,2016,1231,5.666666666666667
2073,2016,1233,4.0
2074,2016,1234,6.0
2075,2016,1235,8.666666666666666
2076,2016,1242,8.0
2077,2016,1246,9.0
2078,2016,1268,8.666666666666666
2079,2016,1274,9.0
2080,2016,1276,8.5
2081,2016,1277,15.0
2082,2017,1291,8.5
2083,2017,1292,4.5
2084,2017,1297,2.0
2085,2017,1300,16.0
2086,2017,1305,5.0
2087,2017,1308,3.0
2088,2017,1309,16.0
2089,2017,1314,5.666666666666667
2090,2017,1315,2.0
2091,2017,1321,5.0
2092,2017,1323,8.0
2093,2017,1329,7.0
2094,2017,1332,6.8
2095,2017,1343,5.0
2096,2017,1344,11.0
2097,2017,1345,6.333333333333333
2098,2017,1348,4.5
2099,2017,1355,1.0
2100,2017,1112,11.0
2101,2017,1371,8.0
2102,2017,1116,5.0
2103,2017,1374,11.0
2104,2017,1376,4.0
2105,2017,1124,10.666666666666666
2106,2017,1388,6.0
2107,2017,1137,4.0
2108,2017,1139,8.666666666666666
2109,2017,1407,2.0
2110,2017,1153,7.0
2111,2017,1411,1.0
2112,2017,1413,8.5
2113,2017,1417,7.333333333333333
2114,2017,1166,11.0
2115,2017,1423,5.0
2116,2017,1425,6.666666666666667
2117,2017,1173,10.0
2118,2017,1433,7.0
2119,2017,1435,8.0
2120,2017,1436,4.0
2121,2017,1437,12.0
2122,2017,1438,8.0
2123,2017,1181,11.0
2124,2017,1439,8.0
2125,2017,1190,4.0
2126,2017,1448,11.0
2127,2017,1195,3.0
2128,2017,1196,8.25
2129,2017,1452,6.333333333333333
2130,2017,1199,12.5
2131,2017,1455,4.5
2132,2017,1457,4.0
2133,2017,1458,4.666666666666667
2134,2017,1462,3.0
2135,2017,1211,7.833333333333333
2136,2017,1233,3.0
2137,2017,1235,8.0
2138,2017,1240,2.0
2139,2017,1242,8.0
2140,2017,1243,8.5
2141,2017,1245,3.0
2142,2017,1246,7.25
2143,2017,1257,11.0
2144,2017,1266,7.0
2145,2017,1268,11.0
2146,2017,1274,9.0
2147,2017,1276,5.0
2148,2017,1277,4.5
