,ID,Pred,Season,LowerTeamID,HigherTeamID
19955,1994_1218_1450,0.5,1994,1218,1450
19956,1994_1228_1450,0.5,1994,1228,1450
19957,1994_1231_1450,0.5,1994,1231,1450
19958,1994_1241_1450,0.5,1994,1241,1450
19959,1994_1242_1450,0.5,1994,1242,1450
19960,1994_1246_1450,0.5,1994,1246,1450
19961,1994_1251_1450,0.5,1994,1251,1450
19962,1994_1257_1450,0.5,1994,1257,1450
19963,1994_1259_1450,0.5,1994,1259,1450
19964,1994_1266_1450,0.5,1994,1266,1450
19965,1994_1268_1450,0.5,1994,1268,1450
19966,1994_1269_1450,0.5,1994,1269,1450
19967,1994_1276_1450,0.5,1994,1276,1450
19968,1994_1277_1450,0.5,1994,1277,1450
19969,1994_1278_1450,0.5,1994,1278,1450
19970,1994_1196_1453,0.5,1994,1196,1453
19971,1994_1196_1458,0.5,1994,1196,1458
19972,1994_1196_1203,0.5,1994,1196,1203
19973,1994_1196_1207,0.5,1994,1196,1207
19974,1994_1196_1218,0.5,1994,1196,1218
19975,1994_1196_1228,0.5,1994,1196,1228
19976,1994_1196_1231,0.5,1994,1196,1231
19977,1994_1196_1241,0.5,1994,1196,1241
19978,1994_1196_1242,0.5,1994,1196,1242
19979,1994_1196_1246,0.5,1994,1196,1246
19980,1994_1196_1251,0.5,1994,1196,1251
19981,1994_1196_1257,0.5,1994,1196,1257
19982,1994_1196_1259,0.5,1994,1196,1259
19983,1994_1196_1266,0.5,1994,1196,1266
19984,1994_1196_1268,0.5,1994,1196,1268
19985,1994_1196_1269,0.5,1994,1196,1269
19986,1994_1196_1276,0.5,1994,1196,1276
19987,1994_1196_1277,0.5,1994,1196,1277
19988,1994_1196_1278,0.5,1994,1196,1278
19989,1994_1453_1458,0.5,1994,1453,1458
19990,1994_1203_1453,0.5,1994,1203,1453
19991,1994_1207_1453,0.5,1994,1207,1453
19992,1994_1218_1453,0.5,1994,1218,1453
19993,1994_1228_1453,0.5,1994,1228,1453
19994,1994_1231_1453,0.5,1994,1231,1453
19995,1994_1241_1453,0.5,1994,1241,1453
19996,1994_1242_1453,0.5,1994,1242,1453
19997,1994_1246_1453,0.5,1994,1246,1453
19998,1994_1251_1453,0.5,1994,1251,1453
19999,1994_1257_1453,0.5,1994,1257,1453
20000,1994_1259_1453,0.5,1994,1259,1453
20001,1994_1266_1453,0.5,1994,1266,1453
20002,1994_1268_1453,0.5,1994,1268,1453
20003,1994_1269_1453,0.5,1994,1269,1453
20004,1994_1276_1453,0.5,1994,1276,1453
20005,1994_1277_1453,0.5,1994,1277,1453
20006,1994_1278_1453,0.5,1994,1278,1453
20007,1994_1203_1458,0.5,1994,1203,1458
20008,1994_1207_1458,0.5,1994,1207,1458
20009,1994_1218_1458,0.5,1994,1218,1458
20010,1994_1228_1458,0.5,1994,1228,1458
20011,1994_1231_1458,0.5,1994,1231,1458
20012,1994_1241_1458,0.5,1994,1241,1458
20013,1994_1242_1458,0.5,1994,1242,1458
20014,1994_1246_1458,0.5,1994,1246,1458
20015,1994_1251_1458,0.5,1994,1251,1458
20016,1994_1257_1458,0.5,1994,1257,1458
20017,1994_1259_1458,0.5,1994,1259,1458
20018,1994_1266_1458,0.5,1994,1266,1458
20019,1994_1268_1458,0.5,1994,1268,1458
20020,1994_1269_1458,0.5,1994,1269,1458
20021,1994_1276_1458,0.5,1994,1276,1458
20022,1994_1277_1458,0.5,1994,1277,1458
20023,1994_1278_1458,0.5,1994,1278,1458
20024,1994_1203_1207,0.5,1994,1203,1207
20025,1994_1203_1218,0.5,1994,1203,1218
20026,1994_1203_1228,0.5,1994,1203,1228
20027,1994_1203_1231,0.5,1994,1203,1231
20028,1994_1203_1241,0.5,1994,1203,1241
20029,1994_1203_1242,0.5,1994,1203,1242
20030,1994_1203_1246,0.5,1994,1203,1246
20031,1994_1203_1251,0.5,1994,1203,1251
20032,1994_1203_1257,0.5,1994,1203,1257
20033,1994_1203_1259,0.5,1994,1203,1259
20034,1994_1203_1266,0.5,1994,1203,1266
20035,1994_1203_1268,0.5,1994,1203,1268
20036,1994_1203_1269,0.5,1994,1203,1269
20037,1994_1203_1276,0.5,1994,1203,1276
20038,1994_1203_1277,0.5,1994,1203,1277
20039,1994_1203_1278,0.5,1994,1203,1278
20040,1994_1207_1218,0.5,1994,1207,1218
20041,1994_1207_1228,0.5,1994,1207,1228
20042,1994_1207_1231,0.5,1994,1207,1231
20043,1994_1207_1241,0.5,1994,1207,1241
20044,1994_1207_1242,0.5,1994,1207,1242
20045,1994_1207_1246,0.5,1994,1207,1246
20046,1994_1207_1251,0.5,1994,1207,1251
20047,1994_1207_1257,0.5,1994,1207,1257
20048,1994_1207_1259,0.5,1994,1207,1259
20049,1994_1207_1266,0.5,1994,1207,1266
20050,1994_1207_1268,0.5,1994,1207,1268
20051,1994_1207_1269,0.5,1994,1207,1269
20052,1994_1207_1276,0.5,1994,1207,1276
20053,1994_1207_1277,0.5,1994,1207,1277
20054,1994_1207_1278,0.5,1994,1207,1278
20055,1994_1218_1228,0.5,1994,1218,1228
20056,1994_1218_1231,0.5,1994,1218,1231
20057,1994_1218_1241,0.5,1994,1218,1241
20058,1994_1218_1242,0.5,1994,1218,1242
20059,1994_1218_1246,0.5,1994,1218,1246
20060,1994_1218_1251,0.5,1994,1218,1251
20061,1994_1218_1257,0.5,1994,1218,1257
20062,1994_1218_1259,0.5,1994,1218,1259
20063,1994_1218_1266,0.5,1994,1218,1266
20064,1994_1218_1268,0.5,1994,1218,1268
20065,1994_1218_1269,0.5,1994,1218,1269
20066,1994_1218_1276,0.5,1994,1218,1276
20067,1994_1218_1277,0.5,1994,1218,1277
20068,1994_1218_1278,0.5,1994,1218,1278
20069,1994_1228_1231,0.5,1994,1228,1231
20070,1994_1228_1241,0.5,1994,1228,1241
20071,1994_1228_1242,0.5,1994,1228,1242
20072,1994_1228_1246,0.5,1994,1228,1246
20073,1994_1228_1251,0.5,1994,1228,1251
20074,1994_1228_1257,0.5,1994,1228,1257
20075,1994_1228_1259,0.5,1994,1228,1259
20076,1994_1228_1266,0.5,1994,1228,1266
20077,1994_1228_1268,0.5,1994,1228,1268
20078,1994_1228_1269,0.5,1994,1228,1269
20079,1994_1228_1276,0.5,1994,1228,1276
20080,1994_1228_1277,0.5,1994,1228,1277
20081,1994_1228_1278,0.5,1994,1228,1278
20082,1994_1231_1241,0.5,1994,1231,1241
20083,1994_1231_1242,0.5,1994,1231,1242
20084,1994_1231_1246,0.5,1994,1231,1246
20085,1994_1231_1251,0.5,1994,1231,1251
20086,1994_1231_1257,0.5,1994,1231,1257
20087,1994_1231_1259,0.5,1994,1231,1259
20088,1994_1231_1266,0.5,1994,1231,1266
20089,1994_1231_1268,0.5,1994,1231,1268
20090,1994_1231_1269,0.5,1994,1231,1269
20091,1994_1231_1276,0.5,1994,1231,1276
20092,1994_1231_1277,0.5,1994,1231,1277
20093,1994_1231_1278,0.5,1994,1231,1278
20094,1994_1241_1242,0.5,1994,1241,1242
20095,1994_1241_1246,0.5,1994,1241,1246
20096,1994_1241_1251,0.5,1994,1241,1251
20097,1994_1241_1257,0.5,1994,1241,1257
20098,1994_1241_1259,0.5,1994,1241,1259
20099,1994_1241_1266,0.5,1994,1241,1266
20100,1994_1241_1268,0.5,1994,1241,1268
20101,1994_1241_1269,0.5,1994,1241,1269
20102,1994_1241_1276,0.5,1994,1241,1276
20103,1994_1241_1277,0.5,1994,1241,1277
20104,1994_1241_1278,0.5,1994,1241,1278
20105,1994_1242_1246,0.5,1994,1242,1246
20106,1994_1242_1251,0.5,1994,1242,1251
20107,1994_1242_1257,0.5,1994,1242,1257
20108,1994_1242_1259,0.5,1994,1242,1259
20109,1994_1242_1266,0.5,1994,1242,1266
20110,1994_1242_1268,0.5,1994,1242,1268
20111,1994_1242_1269,0.5,1994,1242,1269
20112,1994_1242_1276,0.5,1994,1242,1276
20113,1994_1242_1277,0.5,1994,1242,1277
20114,1994_1242_1278,0.5,1994,1242,1278
20115,1994_1246_1251,0.5,1994,1246,1251
20116,1994_1246_1257,0.5,1994,1246,1257
20117,1994_1246_1259,0.5,1994,1246,1259
20118,1994_1246_1266,0.5,1994,1246,1266
20119,1994_1246_1268,0.5,1994,1246,1268
20120,1994_1246_1269,0.5,1994,1246,1269
20121,1994_1246_1276,0.5,1994,1246,1276
20122,1994_1246_1277,0.5,1994,1246,1277
20123,1994_1246_1278,0.5,1994,1246,1278
20124,1994_1251_1257,0.5,1994,1251,1257
20125,1994_1251_1259,0.5,1994,1251,1259
20126,1994_1251_1266,0.5,1994,1251,1266
20127,1994_1251_1268,0.5,1994,1251,1268
20128,1994_1251_1269,0.5,1994,1251,1269
20129,1994_1251_1276,0.5,1994,1251,1276
20130,1994_1251_1277,0.5,1994,1251,1277
20131,1994_1251_1278,0.5,1994,1251,1278
20132,1994_1257_1259,0.5,1994,1257,1259
20133,1994_1257_1266,0.5,1994,1257,1266
20134,1994_1257_1268,0.5,1994,1257,1268
20135,1994_1257_1269,0.5,1994,1257,1269
20136,1994_1257_1276,0.5,1994,1257,1276
20137,1994_1257_1277,0.5,1994,1257,1277
20138,1994_1257_1278,0.5,1994,1257,1278
20139,1994_1259_1266,0.5,1994,1259,1266
20140,1994_1259_1268,0.5,1994,1259,1268
20141,1994_1259_1269,0.5,1994,1259,1269
20142,1994_1259_1276,0.5,1994,1259,1276
20143,1994_1259_1277,0.5,1994,1259,1277
20144,1994_1259_1278,0.5,1994,1259,1278
20145,1994_1266_1268,0.5,1994,1266,1268
20146,1994_1266_1269,0.5,1994,1266,1269
20147,1994_1266_1276,0.5,1994,1266,1276
20148,1994_1266_1277,0.5,1994,1266,1277
20149,1994_1266_1278,0.5,1994,1266,1278
20150,1994_1268_1269,0.5,1994,1268,1269
20151,1994_1268_1276,0.5,1994,1268,1276
20152,1994_1268_1277,0.5,1994,1268,1277
20153,1994_1268_1278,0.5,1994,1268,1278
20154,1994_1269_1276,0.5,1994,1269,1276
20155,1994_1269_1277,0.5,1994,1269,1277
20156,1994_1269_1278,0.5,1994,1269,1278
20157,1994_1276_1277,0.5,1994,1276,1277
20158,1994_1276_1278,0.5,1994,1276,1278
20159,1994_1277_1278,0.5,1994,1277,1278
20160,1995_1280_1281,0.5,1995,1280,1281
20161,1995_1280_1291,0.5,1995,1280,1291
20162,1995_1280_1293,0.5,1995,1280,1293
20163,1995_1280_1299,0.5,1995,1280,1299
20164,1995_1280_1311,0.5,1995,1280,1311
20165,1995_1280_1314,0.5,1995,1280,1314
20166,1995_1280_1328,0.5,1995,1280,1328
20167,1995_1280_1329,0.5,1995,1280,1329
20168,1995_1280_1330,0.5,1995,1280,1330
20169,1995_1280_1332,0.5,1995,1280,1332
20170,1995_1280_1335,0.5,1995,1280,1335
20171,1995_1280_1345,0.5,1995,1280,1345
20172,1995_1280_1356,0.5,1995,1280,1356
20173,1995_1104_1280,0.5,1995,1104,1280
20174,1995_1280_1365,0.5,1995,1280,1365
20175,1995_1112_1280,0.5,1995,1112,1280
20176,1995_1113_1280,0.5,1995,1113,1280
20177,1995_1116_1280,0.5,1995,1116,1280
20178,1995_1123_1280,0.5,1995,1123,1280
20179,1995_1280_1387,0.5,1995,1280,1387
20180,1995_1280_1389,0.5,1995,1280,1389
20181,1995_1280_1390,0.5,1995,1280,1390
20182,1995_1280_1393,0.5,1995,1280,1393
20183,1995_1280_1396,0.5,1995,1280,1396
20184,1995_1140_1280,0.5,1995,1140,1280
20185,1995_1280_1400,0.5,1995,1280,1400
20186,1995_1150_1280,0.5,1995,1150,1280
20187,1995_1151_1280,0.5,1995,1151,1280
20188,1995_1280_1408,0.5,1995,1280,1408
20189,1995_1153_1280,0.5,1995,1153,1280
20190,1995_1280_1409,0.5,1995,1280,1409
20191,1995_1280_1411,0.5,1995,1280,1411
20192,1995_1159_1280,0.5,1995,1159,1280
20193,1995_1280_1417,0.5,1995,1280,1417
20194,1995_1163_1280,0.5,1995,1163,1280
20195,1995_1280_1428,0.5,1995,1280,1428
20196,1995_1180_1280,0.5,1995,1180,1280
20197,1995_1280_1437,0.5,1995,1280,1437
20198,1995_1280_1438,0.5,1995,1280,1438
20199,1995_1280_1443,0.5,1995,1280,1443
20200,1995_1280_1448,0.5,1995,1280,1448
20201,1995_1280_1451,0.5,1995,1280,1451
20202,1995_1196_1280,0.5,1995,1196,1280
20203,1995_1280_1453,0.5,1995,1280,1453
20204,1995_1198_1280,0.5,1995,1198,1280
20205,1995_1280_1462,0.5,1995,1280,1462
20206,1995_1207_1280,0.5,1995,1207,1280
20207,1995_1211_1280,0.5,1995,1211,1280
20208,1995_1228_1280,0.5,1995,1228,1280
20209,1995_1231_1280,0.5,1995,1231,1280
20210,1995_1235_1280,0.5,1995,1235,1280
20211,1995_1242_1280,0.5,1995,1242,1280
20212,1995_1246_1280,0.5,1995,1246,1280
20213,1995_1253_1280,0.5,1995,1253,1280
20214,1995_1257_1280,0.5,1995,1257,1280
20215,1995_1264_1280,0.5,1995,1264,1280
20216,1995_1268_1280,0.5,1995,1268,1280
20217,1995_1269_1280,0.5,1995,1269,1280
20218,1995_1272_1280,0.5,1995,1272,1280
20219,1995_1275_1280,0.5,1995,1275,1280
20220,1995_1276_1280,0.5,1995,1276,1280
20221,1995_1277_1280,0.5,1995,1277,1280
20222,1995_1278_1280,0.5,1995,1278,1280
20223,1995_1281_1291,0.5,1995,1281,1291
20224,1995_1281_1293,0.5,1995,1281,1293
20225,1995_1281_1299,0.5,1995,1281,1299
20226,1995_1281_1311,0.5,1995,1281,1311
20227,1995_1281_1314,0.5,1995,1281,1314
20228,1995_1281_1328,0.5,1995,1281,1328
20229,1995_1281_1329,0.5,1995,1281,1329
20230,1995_1281_1330,0.5,1995,1281,1330
20231,1995_1281_1332,0.5,1995,1281,1332
20232,1995_1281_1335,0.5,1995,1281,1335
20233,1995_1281_1345,0.5,1995,1281,1345
20234,1995_1281_1356,0.5,1995,1281,1356
20235,1995_1104_1281,0.5,1995,1104,1281
20236,1995_1281_1365,0.5,1995,1281,1365
20237,1995_1112_1281,0.5,1995,1112,1281
20238,1995_1113_1281,0.5,1995,1113,1281
20239,1995_1116_1281,0.5,1995,1116,1281
20240,1995_1123_1281,0.5,1995,1123,1281
20241,1995_1281_1387,0.5,1995,1281,1387
20242,1995_1281_1389,0.5,1995,1281,1389
20243,1995_1281_1390,0.5,1995,1281,1390
20244,1995_1281_1393,0.5,1995,1281,1393
20245,1995_1281_1396,0.5,1995,1281,1396
20246,1995_1140_1281,0.5,1995,1140,1281
20247,1995_1281_1400,0.5,1995,1281,1400
20248,1995_1150_1281,0.5,1995,1150,1281
20249,1995_1151_1281,0.5,1995,1151,1281
20250,1995_1281_1408,0.5,1995,1281,1408
20251,1995_1153_1281,0.5,1995,1153,1281
20252,1995_1281_1409,0.5,1995,1281,1409
20253,1995_1281_1411,0.5,1995,1281,1411
20254,1995_1159_1281,0.5,1995,1159,1281
20255,1995_1281_1417,0.5,1995,1281,1417
20256,1995_1163_1281,0.5,1995,1163,1281
20257,1995_1281_1428,0.5,1995,1281,1428
20258,1995_1180_1281,0.5,1995,1180,1281
20259,1995_1281_1437,0.5,1995,1281,1437
20260,1995_1281_1438,0.5,1995,1281,1438
20261,1995_1281_1443,0.5,1995,1281,1443
20262,1995_1281_1448,0.5,1995,1281,1448
20263,1995_1281_1451,0.5,1995,1281,1451
20264,1995_1196_1281,0.5,1995,1196,1281
20265,1995_1281_1453,0.5,1995,1281,1453
20266,1995_1198_1281,0.5,1995,1198,1281
20267,1995_1281_1462,0.5,1995,1281,1462
20268,1995_1207_1281,0.5,1995,1207,1281
20269,1995_1211_1281,0.5,1995,1211,1281
20270,1995_1228_1281,0.5,1995,1228,1281
20271,1995_1231_1281,0.5,1995,1231,1281
20272,1995_1235_1281,0.5,1995,1235,1281
20273,1995_1242_1281,0.5,1995,1242,1281
20274,1995_1246_1281,0.5,1995,1246,1281
20275,1995_1253_1281,0.5,1995,1253,1281
20276,1995_1257_1281,0.5,1995,1257,1281
20277,1995_1264_1281,0.5,1995,1264,1281
20278,1995_1268_1281,0.5,1995,1268,1281
20279,1995_1269_1281,0.5,1995,1269,1281
20280,1995_1272_1281,0.5,1995,1272,1281
20281,1995_1275_1281,0.5,1995,1275,1281
20282,1995_1276_1281,0.5,1995,1276,1281
20283,1995_1277_1281,0.5,1995,1277,1281
20284,1995_1278_1281,0.5,1995,1278,1281
20285,1995_1291_1293,0.5,1995,1291,1293
20286,1995_1291_1299,0.5,1995,1291,1299
20287,1995_1291_1311,0.5,1995,1291,1311
20288,1995_1291_1314,0.5,1995,1291,1314
20289,1995_1291_1328,0.5,1995,1291,1328
20290,1995_1291_1329,0.5,1995,1291,1329
20291,1995_1291_1330,0.5,1995,1291,1330
20292,1995_1291_1332,0.5,1995,1291,1332
20293,1995_1291_1335,0.5,1995,1291,1335
20294,1995_1291_1345,0.5,1995,1291,1345
20295,1995_1291_1356,0.5,1995,1291,1356
20296,1995_1104_1291,0.5,1995,1104,1291
20297,1995_1291_1365,0.5,1995,1291,1365
20298,1995_1112_1291,0.5,1995,1112,1291
20299,1995_1113_1291,0.5,1995,1113,1291
20300,1995_1116_1291,0.5,1995,1116,1291
20301,1995_1123_1291,0.5,1995,1123,1291
20302,1995_1291_1387,0.5,1995,1291,1387
20303,1995_1291_1389,0.5,1995,1291,1389
20304,1995_1291_1390,0.5,1995,1291,1390
20305,1995_1291_1393,0.5,1995,1291,1393
20306,1995_1291_1396,0.5,1995,1291,1396
20307,1995_1140_1291,0.5,1995,1140,1291
20308,1995_1291_1400,0.5,1995,1291,1400
20309,1995_1150_1291,0.5,1995,1150,1291
20310,1995_1151_1291,0.5,1995,1151,1291
20311,1995_1291_1408,0.5,1995,1291,1408
20312,1995_1153_1291,0.5,1995,1153,1291
20313,1995_1291_1409,0.5,1995,1291,1409
20314,1995_1291_1411,0.5,1995,1291,1411
20315,1995_1159_1291,0.5,1995,1159,1291
20316,1995_1291_1417,0.5,1995,1291,1417
20317,1995_1163_1291,0.5,1995,1163,1291
20318,1995_1291_1428,0.5,1995,1291,1428
20319,1995_1180_1291,0.5,1995,1180,1291
20320,1995_1291_1437,0.5,1995,1291,1437
20321,1995_1291_1438,0.5,1995,1291,1438
20322,1995_1291_1443,0.5,1995,1291,1443
20323,1995_1291_1448,0.5,1995,1291,1448
20324,1995_1291_1451,0.5,1995,1291,1451
20325,1995_1196_1291,0.5,1995,1196,1291
20326,1995_1291_1453,0.5,1995,1291,1453
20327,1995_1198_1291,0.5,1995,1198,1291
20328,1995_1291_1462,0.5,1995,1291,1462
20329,1995_1207_1291,0.5,1995,1207,1291
20330,1995_1211_1291,0.5,1995,1211,1291
20331,1995_1228_1291,0.5,1995,1228,1291
20332,1995_1231_1291,0.5,1995,1231,1291
20333,1995_1235_1291,0.5,1995,1235,1291
20334,1995_1242_1291,0.5,1995,1242,1291
20335,1995_1246_1291,0.5,1995,1246,1291
20336,1995_1253_1291,0.5,1995,1253,1291
20337,1995_1257_1291,0.5,1995,1257,1291
20338,1995_1264_1291,0.5,1995,1264,1291
20339,1995_1268_1291,0.5,1995,1268,1291
20340,1995_1269_1291,0.5,1995,1269,1291
20341,1995_1272_1291,0.5,1995,1272,1291
20342,1995_1275_1291,0.5,1995,1275,1291
20343,1995_1276_1291,0.5,1995,1276,1291
20344,1995_1277_1291,0.5,1995,1277,1291
20345,1995_1278_1291,0.5,1995,1278,1291
20346,1995_1293_1299,0.5,1995,1293,1299
20347,1995_1293_1311,0.5,1995,1293,1311
20348,1995_1293_1314,0.5,1995,1293,1314
20349,1995_1293_1328,0.5,1995,1293,1328
20350,1995_1293_1329,0.5,1995,1293,1329
20351,1995_1293_1330,0.5,1995,1293,1330
20352,1995_1293_1332,0.5,1995,1293,1332
20353,1995_1293_1335,0.5,1995,1293,1335
20354,1995_1293_1345,0.5,1995,1293,1345
20355,1995_1293_1356,0.5,1995,1293,1356
20356,1995_1104_1293,0.5,1995,1104,1293
20357,1995_1293_1365,0.5,1995,1293,1365
20358,1995_1112_1293,0.5,1995,1112,1293
20359,1995_1113_1293,0.5,1995,1113,1293
20360,1995_1116_1293,0.5,1995,1116,1293
20361,1995_1123_1293,0.5,1995,1123,1293
20362,1995_1293_1387,0.5,1995,1293,1387
20363,1995_1293_1389,0.5,1995,1293,1389
20364,1995_1293_1390,0.5,1995,1293,1390
20365,1995_1293_1393,0.5,1995,1293,1393
20366,1995_1293_1396,0.5,1995,1293,1396
20367,1995_1140_1293,0.5,1995,1140,1293
20368,1995_1293_1400,0.5,1995,1293,1400
20369,1995_1150_1293,0.5,1995,1150,1293
20370,1995_1151_1293,0.5,1995,1151,1293
20371,1995_1293_1408,0.5,1995,1293,1408
20372,1995_1153_1293,0.5,1995,1153,1293
20373,1995_1293_1409,0.5,1995,1293,1409
20374,1995_1293_1411,0.5,1995,1293,1411
20375,1995_1159_1293,0.5,1995,1159,1293
20376,1995_1293_1417,0.5,1995,1293,1417
20377,1995_1163_1293,0.5,1995,1163,1293
20378,1995_1293_1428,0.5,1995,1293,1428
20379,1995_1180_1293,0.5,1995,1180,1293
20380,1995_1293_1437,0.5,1995,1293,1437
20381,1995_1293_1438,0.5,1995,1293,1438
20382,1995_1293_1443,0.5,1995,1293,1443
20383,1995_1293_1448,0.5,1995,1293,1448
20384,1995_1293_1451,0.5,1995,1293,1451
20385,1995_1196_1293,0.5,1995,1196,1293
20386,1995_1293_1453,0.5,1995,1293,1453
20387,1995_1198_1293,0.5,1995,1198,1293
20388,1995_1293_1462,0.5,1995,1293,1462
20389,1995_1207_1293,0.5,1995,1207,1293
20390,1995_1211_1293,0.5,1995,1211,1293
20391,1995_1228_1293,0.5,1995,1228,1293
20392,1995_1231_1293,0.5,1995,1231,1293
20393,1995_1235_1293,0.5,1995,1235,1293
20394,1995_1242_1293,0.5,1995,1242,1293
20395,1995_1246_1293,0.5,1995,1246,1293
20396,1995_1253_1293,0.5,1995,1253,1293
20397,1995_1257_1293,0.5,1995,1257,1293
20398,1995_1264_1293,0.5,1995,1264,1293
20399,1995_1268_1293,0.5,1995,1268,1293
20400,1995_1269_1293,0.5,1995,1269,1293
20401,1995_1272_1293,0.5,1995,1272,1293
20402,1995_1275_1293,0.5,1995,1275,1293
20403,1995_1276_1293,0.5,1995,1276,1293
20404,1995_1277_1293,0.5,1995,1277,1293
20405,1995_1278_1293,0.5,1995,1278,1293
20406,1995_1299_1311,0.5,1995,1299,1311
20407,1995_1299_1314,0.5,1995,1299,1314
20408,1995_1299_1328,0.5,1995,1299,1328
20409,1995_1299_1329,0.5,1995,1299,1329
20410,1995_1299_1330,0.5,1995,1299,1330
20411,1995_1299_1332,0.5,1995,1299,1332
20412,1995_1299_1335,0.5,1995,1299,1335
20413,1995_1299_1345,0.5,1995,1299,1345
20414,1995_1299_1356,0.5,1995,1299,1356
20415,1995_1104_1299,0.5,1995,1104,1299
20416,1995_1299_1365,0.5,1995,1299,1365
20417,1995_1112_1299,0.5,1995,1112,1299
20418,1995_1113_1299,0.5,1995,1113,1299
20419,1995_1116_1299,0.5,1995,1116,1299
20420,1995_1123_1299,0.5,1995,1123,1299
20421,1995_1299_1387,0.5,1995,1299,1387
20422,1995_1299_1389,0.5,1995,1299,1389
20423,1995_1299_1390,0.5,1995,1299,1390
20424,1995_1299_1393,0.5,1995,1299,1393
20425,1995_1299_1396,0.5,1995,1299,1396
20426,1995_1140_1299,0.5,1995,1140,1299
20427,1995_1299_1400,0.5,1995,1299,1400
20428,1995_1150_1299,0.5,1995,1150,1299
20429,1995_1151_1299,0.5,1995,1151,1299
20430,1995_1299_1408,0.5,1995,1299,1408
20431,1995_1153_1299,0.5,1995,1153,1299
20432,1995_1299_1409,0.5,1995,1299,1409
20433,1995_1299_1411,0.5,1995,1299,1411
20434,1995_1159_1299,0.5,1995,1159,1299
20435,1995_1299_1417,0.5,1995,1299,1417
20436,1995_1163_1299,0.5,1995,1163,1299
20437,1995_1299_1428,0.5,1995,1299,1428
20438,1995_1180_1299,0.5,1995,1180,1299
20439,1995_1299_1437,0.5,1995,1299,1437
20440,1995_1299_1438,0.5,1995,1299,1438
20441,1995_1299_1443,0.5,1995,1299,1443
20442,1995_1299_1448,0.5,1995,1299,1448
20443,1995_1299_1451,0.5,1995,1299,1451
20444,1995_1196_1299,0.5,1995,1196,1299
20445,1995_1299_1453,0.5,1995,1299,1453
20446,1995_1198_1299,0.5,1995,1198,1299
20447,1995_1299_1462,0.5,1995,1299,1462
20448,1995_1207_1299,0.5,1995,1207,1299
20449,1995_1211_1299,0.5,1995,1211,1299
20450,1995_1228_1299,0.5,1995,1228,1299
20451,1995_1231_1299,0.5,1995,1231,1299
20452,1995_1235_1299,0.5,1995,1235,1299
20453,1995_1242_1299,0.5,1995,1242,1299
20454,1995_1246_1299,0.5,1995,1246,1299
20455,1995_1253_1299,0.5,1995,1253,1299
20456,1995_1257_1299,0.5,1995,1257,1299
20457,1995_1264_1299,0.5,1995,1264,1299
20458,1995_1268_1299,0.5,1995,1268,1299
20459,1995_1269_1299,0.5,1995,1269,1299
20460,1995_1272_1299,0.5,1995,1272,1299
20461,1995_1275_1299,0.5,1995,1275,1299
20462,1995_1276_1299,0.5,1995,1276,1299
20463,1995_1277_1299,0.5,1995,1277,1299
20464,1995_1278_1299,0.5,1995,1278,1299
20465,1995_1311_1314,0.5,1995,1311,1314
20466,1995_1311_1328,0.5,1995,1311,1328
20467,1995_1311_1329,0.5,1995,1311,1329
20468,1995_1311_1330,0.5,1995,1311,1330
20469,1995_1311_1332,0.5,1995,1311,1332
20470,1995_1311_1335,0.5,1995,1311,1335
20471,1995_1311_1345,0.5,1995,1311,1345
20472,1995_1311_1356,0.5,1995,1311,1356
20473,1995_1104_1311,0.5,1995,1104,1311
20474,1995_1311_1365,0.5,1995,1311,1365
20475,1995_1112_1311,0.5,1995,1112,1311
20476,1995_1113_1311,0.5,1995,1113,1311
20477,1995_1116_1311,0.5,1995,1116,1311
20478,1995_1123_1311,0.5,1995,1123,1311
20479,1995_1311_1387,0.5,1995,1311,1387
20480,1995_1311_1389,0.5,1995,1311,1389
20481,1995_1311_1390,0.5,1995,1311,1390
20482,1995_1311_1393,0.5,1995,1311,1393
20483,1995_1311_1396,0.5,1995,1311,1396
20484,1995_1140_1311,0.5,1995,1140,1311
20485,1995_1311_1400,0.5,1995,1311,1400
20486,1995_1150_1311,0.5,1995,1150,1311
20487,1995_1151_1311,0.5,1995,1151,1311
20488,1995_1311_1408,0.5,1995,1311,1408
20489,1995_1153_1311,0.5,1995,1153,1311
20490,1995_1311_1409,0.5,1995,1311,1409
20491,1995_1311_1411,0.5,1995,1311,1411
20492,1995_1159_1311,0.5,1995,1159,1311
20493,1995_1311_1417,0.5,1995,1311,1417
20494,1995_1163_1311,0.5,1995,1163,1311
20495,1995_1311_1428,0.5,1995,1311,1428
20496,1995_1180_1311,0.5,1995,1180,1311
20497,1995_1311_1437,0.5,1995,1311,1437
20498,1995_1311_1438,0.5,1995,1311,1438
20499,1995_1311_1443,0.5,1995,1311,1443
20500,1995_1311_1448,0.5,1995,1311,1448
20501,1995_1311_1451,0.5,1995,1311,1451
20502,1995_1196_1311,0.5,1995,1196,1311
20503,1995_1311_1453,0.5,1995,1311,1453
20504,1995_1198_1311,0.5,1995,1198,1311
20505,1995_1311_1462,0.5,1995,1311,1462
20506,1995_1207_1311,0.5,1995,1207,1311
20507,1995_1211_1311,0.5,1995,1211,1311
20508,1995_1228_1311,0.5,1995,1228,1311
20509,1995_1231_1311,0.5,1995,1231,1311
20510,1995_1235_1311,0.5,1995,1235,1311
20511,1995_1242_1311,0.5,1995,1242,1311
20512,1995_1246_1311,0.5,1995,1246,1311
